省份,年份,月份,年月,供应链环节,抽检总批次数,合格批次数,不合格批次数,AFB1相关记录数,AFB1相关不合格批次数,浓度可用记录数,不合格率,AFB1相关不合格率,数据完整性标记
甘肃,2023,2,2023-02,流通,4,4,0,0,0,0,0.0,,基本完整
甘肃,2023,2,2023-02,餐饮,1,1,0,0,0,0,0.0,,基本完整
甘肃,2023,3,2023-03,流通,1,1,0,0,0,0,0.0,,基本完整
甘肃,2023,3,2023-03,生产,1,1,0,0,0,0,0.0,,基本完整
甘肃,2023,4,2023-04,流通,2,2,0,0,0,0,0.0,,基本完整
甘肃,2023,4,2023-04,餐饮,1,1,0,0,0,0,0.0,,基本完整
甘肃,2023,5,2023-05,流通,3,3,0,0,0,0,0.0,,基本完整
甘肃,2023,6,2023-06,流通,2,2,0,0,0,0,0.0,,基本完整
甘肃,2023,7,2023-07,流通,3,3,0,0,0,0,0.0,,基本完整
甘肃,2023,8,2023-08,流通,4,4,0,0,0,0,0.0,,基本完整
甘肃,2023,8,2023-08,餐饮,8,8,0,0,0,0,0.0,,基本完整
甘肃,2023,9,2023-09,流通,1,1,0,0,0,0,0.0,,基本完整
甘肃,2023,10,2023-10,餐饮,2,2,0,0,0,0,0.0,,基本完整
甘肃,2023,11,2023-11,流通,2,2,0,0,0,0,0.0,,基本完整
甘肃,2023,11,2023-11,餐饮,5,5,0,0,0,0,0.0,,基本完整
甘肃,2023,12,2023-12,流通,3,3,0,0,0,0,0.0,,基本完整
甘肃,2023,12,2023-12,生产,1,0,1,0,0,0,1.0,,基本完整
甘肃,2024,2,2024-02,流通,3,3,0,0,0,0,0.0,,基本完整
甘肃,2024,2,2024-02,生产,1,1,0,0,0,0,0.0,,基本完整
甘肃,2024,3,2024-03,流通,1,1,0,0,0,0,0.0,,基本完整
甘肃,2024,3,2024-03,餐饮,2,0,2,2,2,2,1.0,1.0,基本完整
甘肃,2024,5,2024-05,流通,1,1,0,0,0,0,0.0,,基本完整
甘肃,2024,5,2024-05,餐饮,1,0,1,1,1,1,1.0,1.0,基本完整
甘肃,2024,7,2024-07,流通,2,2,0,0,0,0,0.0,,基本完整
甘肃,2024,9,2024-09,流通,1,1,0,0,0,0,0.0,,基本完整
甘肃,2024,10,2024-10,生产,1,1,0,0,0,0,0.0,,基本完整
甘肃,2024,11,2024-11,流通,2,2,0,0,0,0,0.0,,基本完整
甘肃,2024,11,2024-11,餐饮,1,1,0,0,0,0,0.0,,基本完整
甘肃,2024,12,2024-12,餐饮,2,1,1,1,1,1,0.5,1.0,基本完整
福建,2023,1,2023-01,流通,50,50,0,0,0,0,0.0,,基本完整
福建,2023,1,2023-01,生产,4,4,0,0,0,0,0.0,,基本完整
福建,2023,1,2023-01,餐饮,2,2,0,0,0,0,0.0,,基本完整
福建,2023,2,2023-02,流通,29,27,2,0,0,0,0.06896551724137931,,基本完整
福建,2023,2,2023-02,生产,5,5,0,0,0,0,0.0,,基本完整
福建,2023,2,2023-02,餐饮,4,4,0,0,0,0,0.0,,基本完整
福建,2023,3,2023-03,流通,35,35,0,0,0,0,0.0,,基本完整
福建,2023,3,2023-03,生产,5,5,0,0,0,0,0.0,,基本完整
福建,2023,3,2023-03,餐饮,4,4,0,0,0,0,0.0,,基本完整
福建,2023,4,2023-04,流通,50,50,0,0,0,0,0.0,,基本完整
福建,2023,4,2023-04,生产,6,6,0,0,0,0,0.0,,基本完整
福建,2023,4,2023-04,餐饮,8,8,0,0,0,0,0.0,,基本完整
福建,2023,5,2023-05,流通,96,96,0,0,0,0,0.0,,基本完整
福建,2023,5,2023-05,生产,3,3,0,0,0,0,0.0,,基本完整
福建,2023,5,2023-05,餐饮,9,9,0,0,0,0,0.0,,基本完整
福建,2023,6,2023-06,流通,127,126,1,0,0,0,0.007874015748031496,,基本完整
福建,2023,6,2023-06,生产,4,4,0,0,0,0,0.0,,基本完整
福建,2023,6,2023-06,餐饮,41,41,0,0,0,0,0.0,,基本完整
福建,2023,7,2023-07,流通,91,89,2,5,0,0,0.02197802197802198,0.0,基本完整
福建,2023,7,2023-07,生产,9,9,0,0,0,0,0.0,,基本完整
福建,2023,7,2023-07,餐饮,9,9,0,0,0,0,0.0,,基本完整
福建,2023,8,2023-08,流通,91,89,2,0,0,0,0.02197802197802198,,基本完整
福建,2023,8,2023-08,生产,7,7,0,0,0,0,0.0,,基本完整
福建,2023,8,2023-08,餐饮,6,6,0,0,0,0,0.0,,基本完整
福建,2023,9,2023-09,流通,120,119,1,0,0,0,0.008333333333333333,,基本完整
福建,2023,9,2023-09,生产,3,3,0,0,0,0,0.0,,基本完整
福建,2023,9,2023-09,餐饮,47,47,0,0,0,0,0.0,,基本完整
福建,2023,10,2023-10,流通,46,45,1,0,0,0,0.021739130434782608,,基本完整
福建,2023,10,2023-10,生产,10,10,0,0,0,0,0.0,,基本完整
福建,2023,10,2023-10,餐饮,9,9,0,0,0,0,0.0,,基本完整
福建,2023,11,2023-11,流通,89,87,2,0,0,0,0.02247191011235955,,基本完整
福建,2023,11,2023-11,生产,14,13,1,0,0,0,0.07142857142857142,,基本完整
福建,2023,11,2023-11,餐饮,45,45,0,0,0,0,0.0,,基本完整
福建,2023,12,2023-12,流通,234,234,0,0,0,0,0.0,,基本完整
福建,2023,12,2023-12,生产,26,26,0,0,0,0,0.0,,基本完整
福建,2023,12,2023-12,餐饮,29,28,1,0,0,0,0.034482758620689655,,基本完整
福建,2024,1,2024-01,流通,115,111,4,3,3,3,0.034782608695652174,1.0,基本完整
福建,2024,1,2024-01,生产,13,13,0,0,0,0,0.0,,基本完整
福建,2024,1,2024-01,餐饮,12,12,0,0,0,0,0.0,,基本完整
福建,2024,2,2024-02,流通,98,98,0,0,0,0,0.0,,基本完整
福建,2024,2,2024-02,生产,5,5,0,0,0,0,0.0,,基本完整
福建,2024,2,2024-02,餐饮,2,2,0,0,0,0,0.0,,基本完整
福建,2024,3,2024-03,流通,95,94,1,0,0,0,0.010526315789473684,,基本完整
福建,2024,3,2024-03,生产,8,8,0,0,0,0,0.0,,基本完整
福建,2024,3,2024-03,餐饮,9,9,0,0,0,0,0.0,,基本完整
福建,2024,4,2024-04,流通,65,65,0,0,0,0,0.0,,基本完整
福建,2024,4,2024-04,生产,9,9,0,0,0,0,0.0,,基本完整
福建,2024,4,2024-04,餐饮,4,4,0,0,0,0,0.0,,基本完整
福建,2024,5,2024-05,流通,94,94,0,0,0,0,0.0,,基本完整
福建,2024,5,2024-05,生产,16,16,0,0,0,0,0.0,,基本完整
福建,2024,5,2024-05,餐饮,2,2,0,0,0,0,0.0,,基本完整
福建,2024,6,2024-06,流通,91,89,2,1,0,0,0.02197802197802198,0.0,基本完整
福建,2024,6,2024-06,生产,5,5,0,0,0,0,0.0,,基本完整
福建,2024,6,2024-06,餐饮,7,7,0,0,0,0,0.0,,基本完整
福建,2024,7,2024-07,流通,79,78,1,3,0,0,0.012658227848101266,0.0,基本完整
福建,2024,7,2024-07,生产,10,10,0,0,0,0,0.0,,基本完整
福建,2024,7,2024-07,餐饮,24,24,0,0,0,0,0.0,,基本完整
福建,2024,8,2024-08,流通,133,127,6,3,0,0,0.045112781954887216,0.0,基本完整
福建,2024,8,2024-08,生产,20,20,0,0,0,0,0.0,,基本完整
福建,2024,8,2024-08,餐饮,41,40,1,0,0,0,0.024390243902439025,,基本完整
福建,2024,9,2024-09,流通,103,102,1,5,0,0,0.009708737864077669,0.0,基本完整
福建,2024,9,2024-09,生产,28,27,1,1,1,1,0.03571428571428571,1.0,基本完整
福建,2024,9,2024-09,餐饮,42,42,0,20,0,0,0.0,0.0,基本完整
福建,2024,10,2024-10,流通,81,81,0,0,0,0,0.0,,基本完整
福建,2024,10,2024-10,生产,17,17,0,0,0,0,0.0,,基本完整
福建,2024,10,2024-10,餐饮,12,12,0,0,0,0,0.0,,基本完整
福建,2024,11,2024-11,流通,124,123,1,0,0,0,0.008064516129032258,,基本完整
福建,2024,11,2024-11,生产,9,9,0,0,0,0,0.0,,基本完整
福建,2024,11,2024-11,餐饮,36,36,0,0,0,0,0.0,,基本完整
福建,2024,12,2024-12,流通,146,146,0,1,0,0,0.0,0.0,基本完整
福建,2024,12,2024-12,生产,7,7,0,0,0,0,0.0,,基本完整
福建,2024,12,2024-12,餐饮,15,15,0,0,0,0,0.0,,基本完整
西藏,2023,5,2023-05,餐饮,2,2,0,0,0,0,0.0,,基本完整
西藏,2023,10,2023-10,餐饮,8,8,0,0,0,0,0.0,,基本完整
西藏,2023,11,2023-11,餐饮,3,3,0,0,0,0,0.0,,基本完整
西藏,2023,12,2023-12,餐饮,3,3,0,0,0,0,0.0,,基本完整
西藏,2024,11,2024-11,餐饮,10,9,1,1,1,0,0.1,1.0,基本完整
西藏,2024,12,2024-12,流通,1,1,0,0,0,0,0.0,,基本完整
西藏,2024,12,2024-12,餐饮,30,30,0,0,0,0,0.0,,基本完整
贵州,2023,1,2023-01,流通,7,7,0,0,0,0,0.0,,基本完整
贵州,2023,1,2023-01,生产,3,3,0,0,0,0,0.0,,基本完整
贵州,2023,2,2023-02,流通,9,9,0,0,0,0,0.0,,基本完整
贵州,2023,2,2023-02,生产,10,9,1,0,0,0,0.1,,基本完整
贵州,2023,2,2023-02,餐饮,7,7,0,0,0,0,0.0,,基本完整
贵州,2023,3,2023-03,流通,7,7,0,0,0,0,0.0,,基本完整
贵州,2023,4,2023-04,流通,20,20,0,0,0,0,0.0,,基本完整
贵州,2023,4,2023-04,餐饮,30,30,0,0,0,0,0.0,,基本完整
贵州,2023,5,2023-05,流通,14,12,2,0,0,0,0.14285714285714285,,基本完整
贵州,2023,5,2023-05,餐饮,1,1,0,0,0,0,0.0,,基本完整
贵州,2023,6,2023-06,流通,7,7,0,0,0,0,0.0,,基本完整
贵州,2023,6,2023-06,餐饮,5,5,0,0,0,0,0.0,,基本完整
贵州,2023,7,2023-07,流通,17,17,0,0,0,0,0.0,,基本完整
贵州,2023,7,2023-07,餐饮,18,18,0,0,0,0,0.0,,基本完整
贵州,2023,8,2023-08,流通,15,15,0,0,0,0,0.0,,基本完整
贵州,2023,8,2023-08,生产,2,2,0,0,0,0,0.0,,基本完整
贵州,2023,8,2023-08,餐饮,41,41,0,0,0,0,0.0,,基本完整
贵州,2023,9,2023-09,流通,10,10,0,0,0,0,0.0,,基本完整
贵州,2023,9,2023-09,生产,1,1,0,0,0,0,0.0,,基本完整
贵州,2023,9,2023-09,餐饮,10,10,0,0,0,0,0.0,,基本完整
贵州,2023,10,2023-10,流通,18,18,0,0,0,0,0.0,,基本完整
贵州,2023,10,2023-10,生产,4,4,0,0,0,0,0.0,,基本完整
贵州,2023,10,2023-10,餐饮,58,54,4,4,4,4,0.06896551724137931,1.0,基本完整
贵州,2023,11,2023-11,流通,21,21,0,0,0,0,0.0,,基本完整
贵州,2023,11,2023-11,生产,2,2,0,0,0,0,0.0,,基本完整
贵州,2023,11,2023-11,餐饮,18,18,0,0,0,0,0.0,,基本完整
贵州,2023,12,2023-12,流通,65,62,3,1,1,1,0.046153846153846156,1.0,基本完整
贵州,2023,12,2023-12,生产,6,6,0,0,0,0,0.0,,基本完整
贵州,2023,12,2023-12,餐饮,55,54,1,1,1,1,0.01818181818181818,1.0,基本完整
贵州,2024,1,2024-01,流通,22,22,0,0,0,0,0.0,,基本完整
贵州,2024,1,2024-01,生产,6,6,0,0,0,0,0.0,,基本完整
贵州,2024,1,2024-01,餐饮,16,16,0,0,0,0,0.0,,基本完整
贵州,2024,2,2024-02,流通,16,16,0,0,0,0,0.0,,基本完整
贵州,2024,2,2024-02,生产,2,2,0,0,0,0,0.0,,基本完整
贵州,2024,2,2024-02,餐饮,1,1,0,0,0,0,0.0,,基本完整
贵州,2024,3,2024-03,流通,2,1,1,1,1,1,0.5,1.0,基本完整
贵州,2024,3,2024-03,餐饮,5,5,0,0,0,0,0.0,,基本完整
贵州,2024,4,2024-04,流通,5,4,1,0,0,0,0.2,,基本完整
贵州,2024,4,2024-04,餐饮,6,6,0,0,0,0,0.0,,基本完整
贵州,2024,5,2024-05,流通,10,8,2,0,0,0,0.2,,基本完整
贵州,2024,5,2024-05,餐饮,1,1,0,0,0,0,0.0,,基本完整
贵州,2024,6,2024-06,流通,18,18,0,0,0,0,0.0,,基本完整
贵州,2024,6,2024-06,餐饮,4,4,0,0,0,0,0.0,,基本完整
贵州,2024,7,2024-07,流通,14,12,2,0,0,0,0.14285714285714285,,基本完整
贵州,2024,7,2024-07,生产,1,1,0,0,0,0,0.0,,基本完整
贵州,2024,7,2024-07,餐饮,5,5,0,0,0,0,0.0,,基本完整
贵州,2024,8,2024-08,流通,11,10,1,1,0,0,0.09090909090909091,0.0,基本完整
贵州,2024,8,2024-08,生产,1,1,0,0,0,0,0.0,,基本完整
贵州,2024,8,2024-08,餐饮,45,45,0,0,0,0,0.0,,基本完整
贵州,2024,9,2024-09,流通,10,10,0,0,0,0,0.0,,基本完整
贵州,2024,9,2024-09,餐饮,4,4,0,0,0,0,0.0,,基本完整
贵州,2024,10,2024-10,流通,14,14,0,0,0,0,0.0,,基本完整
贵州,2024,10,2024-10,生产,1,1,0,0,0,0,0.0,,基本完整
贵州,2024,10,2024-10,餐饮,32,30,2,2,2,2,0.0625,1.0,基本完整
贵州,2024,11,2024-11,流通,12,11,1,1,1,1,0.08333333333333333,1.0,基本完整
贵州,2024,11,2024-11,生产,2,2,0,0,0,0,0.0,,基本完整
贵州,2024,11,2024-11,餐饮,10,10,0,0,0,0,0.0,,基本完整
贵州,2024,12,2024-12,流通,11,10,1,0,0,0,0.09090909090909091,,基本完整
贵州,2024,12,2024-12,生产,7,7,0,0,0,0,0.0,,基本完整
贵州,2024,12,2024-12,餐饮,10,4,6,5,5,5,0.6,1.0,基本完整
辽宁,2023,1,2023-01,流通,38,38,0,2,0,0,0.0,0.0,基本完整
辽宁,2023,1,2023-01,生产,3,3,0,0,0,0,0.0,,基本完整
辽宁,2023,2,2023-02,流通,28,27,1,0,0,0,0.03571428571428571,,基本完整
辽宁,2023,2,2023-02,生产,10,9,1,0,0,0,0.1,,基本完整
辽宁,2023,2,2023-02,餐饮,18,17,1,0,0,0,0.05555555555555555,,基本完整
辽宁,2023,3,2023-03,流通,19,19,0,0,0,0,0.0,,基本完整
辽宁,2023,3,2023-03,餐饮,3,3,0,0,0,0,0.0,,基本完整
辽宁,2023,4,2023-04,流通,33,33,0,0,0,0,0.0,,基本完整
辽宁,2023,4,2023-04,生产,2,2,0,0,0,0,0.0,,基本完整
辽宁,2023,4,2023-04,餐饮,2,2,0,0,0,0,0.0,,基本完整
辽宁,2023,5,2023-05,流通,36,36,0,0,0,0,0.0,,基本完整
辽宁,2023,5,2023-05,生产,1,1,0,0,0,0,0.0,,基本完整
辽宁,2023,5,2023-05,餐饮,4,4,0,0,0,0,0.0,,基本完整
辽宁,2023,6,2023-06,流通,81,80,1,1,0,0,0.012345679012345678,0.0,基本完整
辽宁,2023,6,2023-06,生产,4,4,0,0,0,0,0.0,,基本完整
辽宁,2023,6,2023-06,餐饮,34,34,0,0,0,0,0.0,,基本完整
辽宁,2023,7,2023-07,流通,102,102,0,2,0,0,0.0,0.0,基本完整
辽宁,2023,7,2023-07,生产,12,12,0,0,0,0,0.0,,基本完整
辽宁,2023,7,2023-07,餐饮,24,24,0,0,0,0,0.0,,基本完整
辽宁,2023,8,2023-08,流通,81,80,1,0,0,0,0.012345679012345678,,基本完整
辽宁,2023,8,2023-08,生产,12,12,0,0,0,0,0.0,,基本完整
辽宁,2023,8,2023-08,餐饮,58,58,0,0,0,0,0.0,,基本完整
辽宁,2023,9,2023-09,流通,72,72,0,1,0,0,0.0,0.0,基本完整
辽宁,2023,9,2023-09,生产,7,7,0,0,0,0,0.0,,基本完整
辽宁,2023,9,2023-09,餐饮,16,16,0,0,0,0,0.0,,基本完整
辽宁,2023,10,2023-10,流通,54,52,2,0,0,0,0.037037037037037035,,基本完整
辽宁,2023,10,2023-10,生产,6,6,0,0,0,0,0.0,,基本完整
辽宁,2023,10,2023-10,餐饮,47,47,0,0,0,0,0.0,,基本完整
辽宁,2023,11,2023-11,流通,105,103,2,0,0,0,0.01904761904761905,,基本完整
辽宁,2023,11,2023-11,生产,19,18,1,0,0,0,0.05263157894736842,,基本完整
辽宁,2023,11,2023-11,餐饮,47,47,0,0,0,0,0.0,,基本完整
辽宁,2023,12,2023-12,流通,157,154,3,0,0,0,0.01910828025477707,,基本完整
辽宁,2023,12,2023-12,生产,8,8,0,0,0,0,0.0,,基本完整
辽宁,2023,12,2023-12,餐饮,50,50,0,0,0,0,0.0,,基本完整
辽宁,2024,1,2024-01,流通,35,34,1,0,0,0,0.02857142857142857,,基本完整
辽宁,2024,1,2024-01,餐饮,5,5,0,0,0,0,0.0,,基本完整
辽宁,2024,2,2024-02,流通,46,46,0,0,0,0,0.0,,基本完整
辽宁,2024,2,2024-02,生产,6,6,0,0,0,0,0.0,,基本完整
辽宁,2024,2,2024-02,餐饮,4,4,0,0,0,0,0.0,,基本完整
辽宁,2024,3,2024-03,流通,17,17,0,0,0,0,0.0,,基本完整
辽宁,2024,3,2024-03,餐饮,6,6,0,0,0,0,0.0,,基本完整
辽宁,2024,4,2024-04,流通,35,34,1,0,0,0,0.02857142857142857,,基本完整
辽宁,2024,4,2024-04,餐饮,4,4,0,0,0,0,0.0,,基本完整
辽宁,2024,5,2024-05,流通,34,34,0,0,0,0,0.0,,基本完整
辽宁,2024,5,2024-05,餐饮,13,13,0,0,0,0,0.0,,基本完整
辽宁,2024,6,2024-06,流通,141,140,1,0,0,0,0.0070921985815602835,,基本完整
辽宁,2024,6,2024-06,生产,9,9,0,0,0,0,0.0,,基本完整
辽宁,2024,6,2024-06,餐饮,16,16,0,0,0,0,0.0,,基本完整
辽宁,2024,7,2024-07,流通,88,86,2,0,0,0,0.022727272727272728,,基本完整
辽宁,2024,7,2024-07,生产,6,6,0,0,0,0,0.0,,基本完整
辽宁,2024,7,2024-07,餐饮,41,41,0,0,0,0,0.0,,基本完整
辽宁,2024,8,2024-08,流通,76,76,0,0,0,0,0.0,,基本完整
辽宁,2024,8,2024-08,生产,6,6,0,0,0,0,0.0,,基本完整
辽宁,2024,8,2024-08,餐饮,64,64,0,0,0,0,0.0,,基本完整
辽宁,2024,9,2024-09,流通,79,77,2,2,0,0,0.02531645569620253,0.0,基本完整
辽宁,2024,9,2024-09,生产,19,19,0,0,0,0,0.0,,基本完整
辽宁,2024,9,2024-09,餐饮,58,58,0,4,0,0,0.0,0.0,基本完整
辽宁,2024,10,2024-10,流通,63,62,1,0,0,0,0.015873015873015872,,基本完整
辽宁,2024,10,2024-10,生产,6,6,0,0,0,0,0.0,,基本完整
辽宁,2024,10,2024-10,餐饮,42,42,0,0,0,0,0.0,,基本完整
辽宁,2024,11,2024-11,流通,116,115,1,1,0,0,0.008620689655172414,0.0,基本完整
辽宁,2024,11,2024-11,生产,9,9,0,0,0,0,0.0,,基本完整
辽宁,2024,11,2024-11,餐饮,45,45,0,0,0,0,0.0,,基本完整
辽宁,2024,12,2024-12,流通,117,113,4,0,0,0,0.03418803418803419,,基本完整
辽宁,2024,12,2024-12,生产,16,16,0,0,0,0,0.0,,基本完整
辽宁,2024,12,2024-12,餐饮,55,55,0,1,0,0,0.0,0.0,基本完整
进口,2023,11,2023-11,餐饮,1,1,0,0,0,0,0.0,,基本完整
进口,2024,1,2024-01,流通,1,1,0,0,0,0,0.0,,基本完整
进口,2024,11,2024-11,流通,2,2,0,0,0,0,0.0,,基本完整
重庆,2023,1,2023-01,流通,16,16,0,0,0,0,0.0,,基本完整
重庆,2023,1,2023-01,生产,9,9,0,0,0,0,0.0,,基本完整
重庆,2023,2,2023-02,流通,12,11,1,0,0,0,0.08333333333333333,,基本完整
重庆,2023,2,2023-02,生产,3,3,0,0,0,0,0.0,,基本完整
重庆,2023,3,2023-03,流通,18,18,0,0,0,0,0.0,,基本完整
重庆,2023,3,2023-03,生产,1,0,1,0,0,0,1.0,,基本完整
重庆,2023,4,2023-04,流通,12,12,0,0,0,0,0.0,,基本完整
重庆,2023,4,2023-04,生产,5,5,0,0,0,0,0.0,,基本完整
重庆,2023,5,2023-05,流通,18,18,0,0,0,0,0.0,,基本完整
重庆,2023,5,2023-05,生产,15,13,2,0,0,0,0.13333333333333333,,基本完整
重庆,2023,5,2023-05,餐饮,9,9,0,0,0,0,0.0,,基本完整
重庆,2023,6,2023-06,流通,38,38,0,0,0,0,0.0,,基本完整
重庆,2023,6,2023-06,生产,11,11,0,0,0,0,0.0,,基本完整
重庆,2023,6,2023-06,餐饮,82,82,0,0,0,0,0.0,,基本完整
重庆,2023,7,2023-07,流通,18,18,0,0,0,0,0.0,,基本完整
重庆,2023,7,2023-07,生产,3,3,0,0,0,0,0.0,,基本完整
重庆,2023,7,2023-07,餐饮,14,14,0,0,0,0,0.0,,基本完整
重庆,2023,8,2023-08,流通,29,29,0,0,0,0,0.0,,基本完整
重庆,2023,8,2023-08,生产,2,2,0,0,0,0,0.0,,基本完整
重庆,2023,8,2023-08,餐饮,4,4,0,0,0,0,0.0,,基本完整
重庆,2023,9,2023-09,流通,33,32,1,0,0,0,0.030303030303030304,,基本完整
重庆,2023,9,2023-09,生产,6,6,0,0,0,0,0.0,,基本完整
重庆,2023,9,2023-09,餐饮,18,18,0,0,0,0,0.0,,基本完整
重庆,2023,10,2023-10,流通,38,36,2,0,0,0,0.05263157894736842,,基本完整
重庆,2023,10,2023-10,生产,5,5,0,0,0,0,0.0,,基本完整
重庆,2023,10,2023-10,餐饮,14,14,0,0,0,0,0.0,,基本完整
重庆,2023,11,2023-11,流通,39,37,2,0,0,0,0.05128205128205128,,基本完整
重庆,2023,11,2023-11,生产,4,4,0,0,0,0,0.0,,基本完整
重庆,2023,11,2023-11,餐饮,31,31,0,0,0,0,0.0,,基本完整
重庆,2023,12,2023-12,流通,50,50,0,0,0,0,0.0,,基本完整
重庆,2023,12,2023-12,生产,4,3,1,0,0,0,0.25,,基本完整
重庆,2023,12,2023-12,餐饮,66,66,0,0,0,0,0.0,,基本完整
重庆,2024,1,2024-01,流通,14,14,0,0,0,0,0.0,,基本完整
重庆,2024,2,2024-02,流通,17,17,0,0,0,0,0.0,,基本完整
重庆,2024,3,2024-03,流通,9,9,0,0,0,0,0.0,,基本完整
重庆,2024,3,2024-03,生产,2,2,0,0,0,0,0.0,,基本完整
重庆,2024,3,2024-03,餐饮,2,2,0,0,0,0,0.0,,基本完整
重庆,2024,4,2024-04,流通,15,15,0,0,0,0,0.0,,基本完整
重庆,2024,4,2024-04,生产,7,7,0,0,0,0,0.0,,基本完整
重庆,2024,4,2024-04,餐饮,5,5,0,0,0,0,0.0,,基本完整
重庆,2024,5,2024-05,流通,11,10,1,0,0,0,0.09090909090909091,,基本完整
重庆,2024,6,2024-06,流通,43,40,3,0,0,0,0.06976744186046512,,基本完整
重庆,2024,6,2024-06,生产,16,16,0,0,0,0,0.0,,基本完整
重庆,2024,6,2024-06,餐饮,104,104,0,0,0,0,0.0,,基本完整
重庆,2024,7,2024-07,流通,34,33,1,0,0,0,0.029411764705882353,,基本完整
重庆,2024,7,2024-07,生产,3,3,0,0,0,0,0.0,,基本完整
重庆,2024,7,2024-07,餐饮,23,23,0,0,0,0,0.0,,基本完整
重庆,2024,8,2024-08,流通,27,27,0,0,0,0,0.0,,基本完整
重庆,2024,8,2024-08,餐饮,1,1,0,0,0,0,0.0,,基本完整
重庆,2024,9,2024-09,流通,46,46,0,0,0,0,0.0,,基本完整
重庆,2024,9,2024-09,生产,7,7,0,0,0,0,0.0,,基本完整
重庆,2024,9,2024-09,餐饮,29,29,0,0,0,0,0.0,,基本完整
重庆,2024,10,2024-10,流通,18,18,0,0,0,0,0.0,,基本完整
重庆,2024,10,2024-10,生产,8,8,0,0,0,0,0.0,,基本完整
重庆,2024,10,2024-10,餐饮,41,41,0,0,0,0,0.0,,基本完整
重庆,2024,11,2024-11,流通,42,41,1,1,0,0,0.023809523809523808,0.0,基本完整
重庆,2024,11,2024-11,生产,4,4,0,0,0,0,0.0,,基本完整
重庆,2024,11,2024-11,餐饮,18,18,0,0,0,0,0.0,,基本完整
重庆,2024,12,2024-12,流通,57,53,4,0,0,0,0.07017543859649122,,基本完整
重庆,2024,12,2024-12,生产,16,16,0,0,0,0,0.0,,基本完整
重庆,2024,12,2024-12,餐饮,71,71,0,0,0,0,0.0,,基本完整
陕西,2023,1,2023-01,流通,20,20,0,0,0,0,0.0,,基本完整
陕西,2023,1,2023-01,餐饮,2,2,0,0,0,0,0.0,,基本完整
陕西,2023,2,2023-02,生产,1,1,0,0,0,0,0.0,,基本完整
陕西,2023,3,2023-03,流通,5,5,0,0,0,0,0.0,,基本完整
陕西,2023,3,2023-03,餐饮,31,31,0,0,0,0,0.0,,基本完整
陕西,2023,4,2023-04,流通,2,2,0,0,0,0,0.0,,基本完整
陕西,2023,5,2023-05,流通,6,6,0,0,0,0,0.0,,基本完整
陕西,2023,5,2023-05,餐饮,1,1,0,0,0,0,0.0,,基本完整
陕西,2023,6,2023-06,流通,2,1,1,0,0,0,0.5,,基本完整
陕西,2023,6,2023-06,生产,1,1,0,0,0,0,0.0,,基本完整
陕西,2023,7,2023-07,流通,10,9,1,0,0,0,0.1,,基本完整
陕西,2023,7,2023-07,生产,1,1,0,0,0,0,0.0,,基本完整
陕西,2023,7,2023-07,餐饮,30,30,0,0,0,0,0.0,,基本完整
陕西,2023,8,2023-08,流通,6,6,0,0,0,0,0.0,,基本完整
陕西,2023,8,2023-08,餐饮,1,1,0,0,0,0,0.0,,基本完整
陕西,2023,9,2023-09,流通,9,9,0,0,0,0,0.0,,基本完整
陕西,2023,9,2023-09,餐饮,11,11,0,0,0,0,0.0,,基本完整
陕西,2023,10,2023-10,流通,16,15,1,0,0,0,0.0625,,基本完整
陕西,2023,10,2023-10,餐饮,64,63,1,0,0,0,0.015625,,基本完整
陕西,2023,11,2023-11,流通,17,17,0,0,0,0,0.0,,基本完整
陕西,2023,11,2023-11,餐饮,17,17,0,0,0,0,0.0,,基本完整
陕西,2023,12,2023-12,流通,26,26,0,0,0,0,0.0,,基本完整
陕西,2023,12,2023-12,餐饮,9,8,1,0,0,0,0.1111111111111111,,基本完整
陕西,2024,1,2024-01,流通,9,9,0,0,0,0,0.0,,基本完整
陕西,2024,1,2024-01,餐饮,19,19,0,0,0,0,0.0,,基本完整
陕西,2024,2,2024-02,流通,6,6,0,0,0,0,0.0,,基本完整
陕西,2024,2,2024-02,餐饮,2,2,0,0,0,0,0.0,,基本完整
陕西,2024,3,2024-03,流通,6,6,0,0,0,0,0.0,,基本完整
陕西,2024,4,2024-04,流通,3,3,0,0,0,0,0.0,,基本完整
陕西,2024,5,2024-05,流通,10,9,1,0,0,0,0.1,,基本完整
陕西,2024,5,2024-05,生产,1,1,0,0,0,0,0.0,,基本完整
陕西,2024,5,2024-05,餐饮,1,1,0,0,0,0,0.0,,基本完整
陕西,2024,6,2024-06,流通,15,15,0,0,0,0,0.0,,基本完整
陕西,2024,6,2024-06,生产,3,3,0,0,0,0,0.0,,基本完整
陕西,2024,7,2024-07,流通,7,7,0,0,0,0,0.0,,基本完整
陕西,2024,7,2024-07,餐饮,16,16,0,0,0,0,0.0,,基本完整
陕西,2024,8,2024-08,流通,7,7,0,0,0,0,0.0,,基本完整
陕西,2024,8,2024-08,餐饮,7,6,1,1,1,1,0.14285714285714285,1.0,基本完整
陕西,2024,9,2024-09,流通,12,12,0,0,0,0,0.0,,基本完整
陕西,2024,9,2024-09,生产,1,1,0,0,0,0,0.0,,基本完整
陕西,2024,9,2024-09,餐饮,13,13,0,0,0,0,0.0,,基本完整
陕西,2024,10,2024-10,流通,13,13,0,0,0,0,0.0,,基本完整
