省份,年月,供应链环节,Q_action_0,Q_action_1,Q_action_3,Q_action_5,Q_action_10,experimental_label
内蒙古,2024-10,生产,0.31816348,0.2953021,0.19504295,0.0437352,-0.36823815,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-01,餐饮,0.3326899,0.27720314,0.1421132,-0.01999053,-0.4677963,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-03,餐饮,0.32979387,0.25775164,0.060543835,-0.08021543,-0.57929796,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-05,餐饮,0.3356439,0.24281642,0.06511837,-0.09706617,-0.60115314,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-06,餐饮,0.32994854,0.23053133,0.061813712,-0.110496856,-0.61110604,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-07,餐饮,0.24684855,0.14770555,-0.028827548,-0.20296434,-0.7086301,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-08,餐饮,0.29297286,0.19665702,0.030362397,-0.17775537,-0.66328627,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-09,餐饮,0.28302038,0.18555379,0.021352097,-0.19197094,-0.6769835,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-10,餐饮,0.31038547,0.20802651,0.044534817,-0.16891322,-0.656447,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-11,餐饮,0.32343283,0.22151417,0.034424067,-0.1540057,-0.65560037,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2023-12,餐饮,0.32860515,0.21809572,0.04810746,-0.15858638,-0.65251535,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2024-08,餐饮,0.34665298,0.23575895,0.06640043,-0.14165732,-0.6364214,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2024-10,餐饮,0.32533756,0.22448461,0.057500184,-0.16120014,-0.6563802,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2024-11,餐饮,0.2871071,0.18551528,-0.013861552,-0.19234486,-0.6970275,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
内蒙古,2024-12,餐饮,0.3823595,0.27239406,0.10213082,-0.10801065,-0.6056061,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-01,流通,0.31277844,0.38830456,0.37698326,0.27731186,-0.05773288,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-04,流通,0.33759618,0.35498786,0.28640926,0.15516484,-0.22930449,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-05,流通,0.3181257,0.263397,0.12949568,-0.036415286,-0.47745246,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-06,流通,0.37665558,0.31547484,0.16665375,0.010641279,-0.44664595,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-07,流通,0.33728093,0.2826739,0.14972466,-0.01927736,-0.45931423,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-08,流通,0.31191745,0.2545876,0.122526534,-0.04850994,-0.48654282,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-09,流通,0.34465355,0.27430832,0.13391161,-0.039359353,-0.48864013,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-10,流通,0.31797105,0.23908067,0.082968056,-0.08842367,-0.5610992,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-11,流通,0.33499992,0.26165736,0.08611989,-0.07406459,-0.55763257,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-12,流通,0.35609382,0.2765533,0.10641414,-0.055512525,-0.5421382,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-02,流通,0.36052543,0.27677718,0.1107128,-0.05244965,-0.5425127,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-03,流通,0.3718905,0.28642607,0.1247417,-0.040252276,-0.52941537,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-04,流通,0.36371204,0.27924183,0.11708298,-0.047263958,-0.53681433,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-06,流通,0.34751156,0.2643302,0.10051945,-0.0627201,-0.55314356,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-11,流通,0.3129007,0.23082066,0.064043045,-0.097842105,-0.591141,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-03,生产,0.33882937,0.35425118,0.28358594,0.15120071,-0.23503056,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-10,生产,0.33496174,0.326321,0.23723793,0.094341815,-0.3092032,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-11,生产,0.34017086,0.32141596,0.22203837,0.07348798,-0.33885407,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-01,生产,0.334246,0.27935037,0.14761457,-0.02081802,-0.45985663,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-06,生产,0.3225709,0.2675527,0.13438284,-0.030810194,-0.4723324,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-11,生产,0.31523207,0.22861259,0.07636659,-0.086122714,-0.5586696,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-02,餐饮,0.3419707,0.31972116,0.21678665,0.06628261,-0.34909898,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-04,餐饮,0.30947888,0.21782127,0.0662348,-0.09553338,-0.57233447,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-06,餐饮,0.37688258,0.30273163,0.11537969,-0.030230423,-0.5215929,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-08,餐饮,0.34355742,0.2733519,0.08258787,-0.06273656,-0.5558716,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-11,餐饮,0.33688146,0.26701623,0.0748236,-0.06995649,-0.56423634,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2023-12,餐饮,0.3671465,0.285534,0.102713555,-0.050084986,-0.548082,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-01,餐饮,0.3574791,0.27244145,0.095773906,-0.061602063,-0.5594863,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-04,餐饮,0.4156385,0.31014797,0.15016788,-0.040505685,-0.5353462,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-05,餐饮,0.35768148,0.25420523,0.11061576,-0.09582376,-0.5799228,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-07,餐饮,0.35738933,0.25352728,0.10590418,-0.11146345,-0.5912409,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-08,餐饮,0.3420395,0.41690826,0.40440926,0.30735597,-0.030181438,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-09,餐饮,0.35345027,0.25582173,0.08921799,-0.07508353,-0.5789015,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-10,餐饮,0.35788462,0.25870845,0.09013438,-0.07868252,-0.5828221,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-11,餐饮,0.31076115,0.2229003,0.038099885,-0.12501374,-0.63267004,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
北京,2024-12,餐饮,0.3098752,0.21781018,0.045627624,-0.11803038,-0.6226313,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
台湾,2023-12,流通,0.35801366,0.36149487,0.27380735,0.13238919,-0.26712564,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-01,流通,0.32672414,0.2877944,0.17114143,0.0108561935,-0.4151395,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-02,流通,0.35470212,0.26130322,0.10048562,-0.054892518,-0.54147613,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-03,流通,0.34517044,0.2535104,0.0734058,-0.0845818,-0.58968085,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-05,流通,0.32834667,0.23234633,0.063321024,-0.10559604,-0.60540885,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-06,流通,0.30227154,0.22596793,0.038221374,-0.13592328,-0.6364964,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-07,流通,0.3271262,0.23392853,0.06469506,-0.1269069,-0.62476796,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-08,流通,0.33115706,0.23667529,0.051099226,-0.13591243,-0.63213915,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-09,流通,0.36204278,0.26051676,0.09739548,-0.11294477,-0.60350496,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-10,流通,0.317899,0.2316477,0.039238214,-0.14879361,-0.65026855,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-11,流通,0.33782363,0.2438795,0.051654205,-0.13355885,-0.63226473,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-12,流通,0.30944353,0.21303096,0.02185364,-0.16616653,-0.6637274,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-01,流通,0.42606974,0.32392737,0.1638752,-0.055440836,-0.548414,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-02,流通,0.34921858,0.25189444,0.05594649,-0.12763539,-0.6285925,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-03,流通,0.40583634,0.2985506,0.12974276,-0.07972316,-0.573823,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-05,流通,0.4014114,0.29331553,0.124751836,-0.08458389,-0.5787644,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-06,流通,0.36446035,0.26697612,0.060517028,-0.11767444,-0.62144136,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-07,流通,0.3441431,0.24032186,0.049366876,-0.138998,-0.6389071,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-08,流通,0.34232,0.23484686,0.052095197,-0.14407215,-0.64153093,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-09,流通,0.36105508,0.26272514,0.054237574,-0.123866566,-0.62900484,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-10,流通,0.3887999,0.27394792,0.10516501,-0.1029684,-0.59906876,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-11,流通,0.31139696,0.21119076,0.009976551,-0.17331377,-0.68232346,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-12,流通,0.30903313,0.20586796,0.0040426403,-0.17655058,-0.68267107,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-06,生产,0.34178302,0.31989792,0.21733433,0.06703402,-0.34803057,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-09,生产,0.32828343,0.2924297,0.1784778,0.019972347,-0.4038614,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-12,生产,0.3310547,0.27706861,0.14561167,-0.02042965,-0.45966968,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-10,生产,0.3386393,0.28315195,0.15039334,-0.013624778,-0.45800373,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-11,生产,0.33023718,0.24906617,0.0742445,-0.07681168,-0.56456953,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-12,生产,0.3351113,0.2663584,0.07490456,-0.06991693,-0.5629393,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-01,餐饮,0.3353747,0.32593215,0.2360329,0.092688516,-0.31155396,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-04,餐饮,0.340604,0.32100812,0.22077456,0.07175404,-0.34131944,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-05,餐饮,0.34597167,0.26324046,0.07834545,-0.06681175,-0.56211805,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-06,餐饮,0.31405872,0.22005454,0.018555313,-0.16136599,-0.6657599,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-07,餐饮,0.3400808,0.23859817,0.036999986,-0.14176533,-0.6455512,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-08,餐饮,0.3501963,0.23813999,0.069123276,-0.13840243,-0.633079,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-09,餐饮,0.3183456,0.21830782,0.050559804,-0.16792682,-0.66327107,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-10,餐饮,0.3325417,0.2307411,0.065122604,-0.153781,-0.6482639,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-11,餐饮,0.36431015,0.25351653,0.087096356,-0.1242272,-0.6183016,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2023-12,餐饮,0.34711903,0.23737288,0.058569655,-0.13674115,-0.6356218,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-01,餐饮,0.3995908,0.28994575,0.12489575,-0.09055536,-0.5860168,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-02,餐饮,0.38566428,0.27467486,0.10737743,-0.104384914,-0.60028934,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-05,餐饮,0.36568868,0.25079557,0.08066067,-0.12429912,-0.6202961,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-06,餐饮,0.40082985,0.2917841,0.12650043,-0.08977986,-0.58602846,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-07,餐饮,0.37277797,0.2579921,0.08814257,-0.117649555,-0.61393404,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-09,餐饮,0.36657625,0.2513338,0.08026909,-0.12400896,-0.6205799,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-10,餐饮,0.3637601,0.2507131,0.07351741,-0.12362888,-0.62278533,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-11,餐饮,0.3638122,0.25972876,0.088469476,-0.12732905,-0.62660927,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
吉林,2024-12,餐饮,0.3973809,0.2848096,0.116115265,-0.09426685,-0.5915389,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-01,流通,0.42607236,0.33569503,0.16251026,-0.0115331365,-0.4946622,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-02,流通,0.3421196,0.23544057,0.067242324,-0.12616715,-0.5878206,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-03,流通,0.42565137,0.2904372,0.12141383,-0.0137496125,-0.52053916,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-04,流通,0.588817,0.47330484,0.29941076,0.10535937,-0.3865524,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-05,流通,0.32804948,0.2285102,0.04289876,-0.15471637,-0.64712924,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-06,流通,0.31864387,0.20651843,0.02548121,-0.17075352,-0.66373825,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-07,流通,0.31559613,0.2093029,0.017068088,-0.15850627,-0.6626978,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-08,流通,0.31134546,0.21357882,0.018802702,-0.17038314,-0.6631207,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-09,流通,0.3260808,0.21942508,0.03420791,-0.1595209,-0.66168326,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-10,流通,0.3488384,0.23744765,0.05243189,-0.13583831,-0.6414567,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-11,流通,0.3920822,0.2743762,0.09784585,-0.09905711,-0.5919531,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
四川,2023-12,流通,0.4220286,0.31321537,0.13704771,-0.05990766,-0.55230725,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
