policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
DQN修正版,吉林|餐饮|2023-07,吉林,2023-07,餐饮,0,0,0.01311622227126903,0.002905547303648652,-0.004128505475819111,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|流通|2023-07,四川,2023-07,流通,1,1,0.026017044947578515,0.0033202959618240774,0.0016471721464768052,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|生产|2023-07,四川,2023-07,生产,10,10,0.18396517940792653,0.18175858352238938,0.6215192079544067,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|餐饮|2023-07,四川,2023-07,餐饮,10,10,0.1733671299553815,0.09046087179292625,0.4984894096851349,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|流通|2023-07,天津,2023-07,流通,0,0,0.024650373282215948,0.006546737945598023,-0.007758921477943659,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|生产|2023-07,天津,2023-07,生产,1,1,0.42177016654059507,0.7632428022816844,0.6852547526359558,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|餐饮|2023-07,天津,2023-07,餐饮,1,1,0.5098817148356902,1.0,0.7845641374588013,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,宁夏|餐饮|2023-07,宁夏,2023-07,餐饮,5,5,0.17536095711885624,0.1670110917892404,0.5139498114585876,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|流通|2023-07,安徽,2023-07,流通,1,1,0.01436630578715014,0.0004885757676318074,-0.013817254453897476,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|生产|2023-07,安徽,2023-07,生产,1,1,0.04308646833053227,0.015159956116363064,0.02791307121515274,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|餐饮|2023-07,安徽,2023-07,餐饮,10,10,0.06014597989317724,0.013775536013126116,-0.0418400913476944,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|流通|2023-07,山东,2023-07,流通,5,5,0.0,0.0,-0.15609587728977203,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|生产|2023-07,山东,2023-07,生产,5,5,0.08107255084325692,0.007869177380478608,0.10474541783332825,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|餐饮|2023-07,山东,2023-07,餐饮,1,1,0.002725163199977326,0.0005304776719776425,-0.027913834899663925,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|流通|2023-07,山西,2023-07,流通,5,5,0.10506917894685283,0.06776188617792436,0.23864208161830902,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|餐饮|2023-07,山西,2023-07,餐饮,3,3,0.01625360094981668,0.0037603389064026394,-0.05188482999801636,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|流通|2023-07,广东,2023-07,流通,5,5,0.02706464019298526,0.0,-0.07238128036260605,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|生产|2023-07,广东,2023-07,生产,10,10,0.4242688363460605,0.0008835243172181129,0.8990321159362793,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|餐饮|2023-07,广东,2023-07,餐饮,3,3,0.004087852299805947,0.0006634414681604152,-0.08377409726381302,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|流通|2023-07,广西,2023-07,流通,0,0,0.0013368975172720478,0.0002063976606505573,-0.00042080864659510553,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2023-07,广西,2023-07,生产,10,10,0.4334631695243231,0.0010001637807892474,0.9062104225158691,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2023-07,新疆,2023-07,流通,5,5,0.1527704755115719,0.13088992726379547,0.42949268221855164,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|生产|2023-07,新疆,2023-07,生产,1,1,0.49921385854199885,1.0,0.7795377373695374,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2023-07,新疆,2023-07,餐饮,0,0,0.019387231248602713,0.004715653236611822,-0.0061023482121527195,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2023-07,江苏,2023-07,流通,10,10,0.4167540595372565,0.00036138515893076615,0.8926529288291931,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2023-07,江苏,2023-07,生产,3,3,0.04710643038889444,0.0174837989384409,0.03408726677298546,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2023-07,江苏,2023-07,餐饮,0,0,0.006616494018078052,0.0014611770651178496,-0.002082638442516327,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|流通|2023-07,江西,2023-07,流通,0,0,0.014153039432502373,0.0015165330477689546,-0.004454853478819132,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|餐饮|2023-07,江西,2023-07,餐饮,0,0,0.02086357876075945,0.005200713555018421,-0.0065670320764184,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|流通|2023-07,河北,2023-07,流通,0,0,0.003265080621701171,0.00017222774208759412,-0.0010277330875396729,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|生产|2023-07,河北,2023-07,生产,10,10,0.198341663415156,0.20757478264946996,0.6784226894378662,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|餐饮|2023-07,河北,2023-07,餐饮,1,1,0.027334705528412634,0.007589181812252702,0.005252206232398748,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|流通|2023-07,河南,2023-07,流通,1,1,0.034899283475779266,0.0003932996752385657,0.01104656234383583,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|餐饮|2023-07,河南,2023-07,餐饮,10,10,0.6944211280315931,0.013298097002959834,0.9894426465034485,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|流通|2023-07,浙江,2023-07,流通,5,5,0.05606193357340465,0.001044547957827521,0.019522545859217644,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|生产|2023-07,浙江,2023-07,生产,5,5,0.12936330508442587,0.024141396773763556,0.26703935861587524,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|餐饮|2023-07,浙江,2023-07,餐饮,1,1,0.04344940943058742,0.007852442191346442,0.024920661002397537,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|流通|2023-07,湖北,2023-07,流通,1,1,0.010492134324094227,0.0014676883785265547,-0.01805596798658371,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|生产|2023-07,湖北,2023-07,生产,10,10,0.20964727736137978,0.15410781344665395,0.6607599258422852,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|餐饮|2023-07,湖北,2023-07,餐饮,5,5,0.08398367095661637,0.04594659695139081,0.15306849777698517,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|流通|2023-07,湖南,2023-07,流通,1,1,0.005921368146635123,0.0013329595365111403,-0.023661943152546883,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|生产|2023-07,湖南,2023-07,生产,10,10,0.1394978613830705,0.11148455843899863,0.41065484285354614,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|餐饮|2023-07,湖南,2023-07,餐饮,10,10,0.11185289981387259,0.07559816450252778,0.26086390018463135,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|流通|2023-07,甘肃,2023-07,流通,3,3,0.1678361827337645,0.15455600133951553,0.412504643201828,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|流通|2023-07,福建,2023-07,流通,5,5,0.052588128415823686,0.0006425793355738605,0.008208537474274635,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|生产|2023-07,福建,2023-07,生产,5,5,0.07811492118441066,0.04057595629724003,0.12950067222118378,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|餐饮|2023-07,福建,2023-07,餐饮,3,3,0.030119162627127695,0.008747416952737954,-0.014227894134819508,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|流通|2023-07,贵州,2023-07,流通,5,5,0.06897693143829249,0.016287697479959194,0.07590119540691376,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|餐饮|2023-07,贵州,2023-07,餐饮,3,3,0.04139232632441476,0.014227858872773955,0.017583582550287247,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|流通|2023-07,辽宁,2023-07,流通,1,1,0.007735995409846693,0.0007547635653069327,-0.02173326537013054,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|生产|2023-07,辽宁,2023-07,生产,5,5,0.1276321726924674,0.06592183329120802,0.3023982048034668,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|餐饮|2023-07,辽宁,2023-07,餐饮,3,3,0.04176373855881579,0.010024955566714525,0.015063717029988766,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|流通|2023-07,重庆,2023-07,流通,3,3,0.02469425302624728,0.004521222192503421,-0.030822400003671646,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|生产|2023-07,重庆,2023-07,生产,5,5,0.15514659687663765,0.05493568299243129,0.36868053674697876,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|餐饮|2023-07,重庆,2023-07,餐饮,3,3,0.0183470926300845,0.004387346078497028,-0.04630834609270096,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|流通|2023-07,陕西,2023-07,流通,5,5,0.15896641771879824,0.05332583046187708,0.37753531336784363,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|生产|2023-07,陕西,2023-07,生产,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|餐饮|2023-07,陕西,2023-07,餐饮,3,3,0.03674369788286224,0.011815180306191797,0.004342009779065847,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|流通|2023-07,黑龙江,2023-07,流通,3,3,0.05807763886935996,0.007943548018123994,0.05290384963154793,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|餐饮|2023-07,黑龙江,2023-07,餐饮,0,0,0.004346035177607179,0.0010275285647477477,-0.0013679793337360024,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|流通|2023-08,上海,2023-08,流通,10,10,0.09752830785439266,0.025723343914616916,0.132008358836174,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|生产|2023-08,上海,2023-08,生产,5,5,0.18788746778748763,0.18865753574954144,0.5581327080726624,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|餐饮|2023-08,上海,2023-08,餐饮,1,1,0.4405911622736777,0.8204561548046159,0.7107409834861755,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|流通|2023-08,不详,2023-08,流通,5,5,0.36985445625492624,0.0,0.7626327872276306,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|生产|2023-08,不详,2023-08,生产,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|餐饮|2023-08,不详,2023-08,餐饮,1,1,0.02086778041171896,5.929668829249821e-06,-0.0061575439758598804,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|流通|2023-08,云南,2023-08,流通,5,5,0.06640415307945294,0.03079744676563887,0.08303788304328918,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
