省份,年份,月份,年月,供应链环节,抽检总批次数,AFB1相关记录数,浓度可用记录数,总体不合格_后验均值,AFB1条件不合格_后验均值,EDI均值,EDI_P95,MOE_default_均值,低于MOE阈值比例,人口加权风险_proxy,MOE风险惩罚_proxy,dqn_risk_proxy,dqn_uncertainty_proxy,dqn_coverage_gap_proxy,Q_action_0,Q_action_1,Q_action_2,recommended_action,recommended_action_name,recommended_inspection_units
天津,2024,5,2024-05,餐饮,1,0,0,0.0526617434825241,0.5,,,,,0.0,0.0,0.370843776106934,0.8187134502923976,0.3068528194400547,0.6994014425248067,0.8524259152539009,0.789189921269603,1,常规加密抽检,1
天津,2024,6,2024-06,餐饮,1,0,0,0.0522475293628742,0.5,,,,,0.0,0.0,0.370593149540518,0.8169590643274853,0.3068528194400547,0.6991161081462802,0.8516079256639101,0.7872568313200509,1,常规加密抽检,1
天津,2024,11,2024-11,餐饮,1,0,0,0.0518600166782153,0.5,,,,,0.0,0.0,0.3703425229741019,0.8152046783625732,0.3068528194400547,0.6988547967667397,0.8508371250871577,0.7853832638884919,1,常规加密抽检,1
天津,2024,12,2024-12,餐饮,1,0,0,0.0514971666969001,0.5,,,,,0.0,0.0,0.37009189640768586,0.8134502923976609,0.3068528194400547,0.6986162439371285,0.8501101174919214,0.7835647791511658,1,常规加密抽检,1
宁夏,2023,2,2023-02,流通,1,0,0,0.3333333333333333,0.5,,,,,0.0,0.0,0.39557226399331663,0.991812865497076,0.3068528194400547,0.8535117258293617,1.039199005213665,1.0369628048992694,1,常规加密抽检,1
宁夏,2023,6,2023-06,流通,1,0,0,0.2531645569620253,0.5,,,,,0.0,0.0,0.393734335839599,0.9789473684210527,0.3068528194400547,0.8390859258333923,1.0143777417460038,0.9736888644288973,1,常规加密抽检,1
宁夏,2023,11,2023-11,流通,1,0,0,0.2060793405461102,0.5,,,,,0.0,0.0,0.39172932330827065,0.9649122807017544,0.3068528194400547,0.8029058097163534,0.9280218886888988,0.8750267022160385,1,常规加密抽检,1
宁夏,2024,2,2024-02,流通,1,0,0,0.1751351824689682,0.5,,,,,0.0,0.0,0.3900584795321637,0.9532163742690059,0.3068528194400547,0.786414196670214,0.9354641084562304,0.8616015017451853,1,常规加密抽检,1
宁夏,2024,3,2024-03,流通,1,0,0,0.1532712393225028,0.5,,,,,0.0,0.0,0.38863826232247284,0.9432748538011696,0.3068528194400547,0.7297753167117917,0.921415061453162,0.8557090994510091,1,常规加密抽检,1
宁夏,2024,10,2024-10,流通,1,0,0,0.1370207970593966,0.5,,,,,0.0,0.0,0.3872180451127819,0.9333333333333333,0.3068528194400547,0.6863605571604889,0.9141745982067581,0.8501447821448432,1,常规加密抽检,1
宁夏,2023,8,2023-08,生产,1,0,0,0.3333333333333333,0.5,,,,,0.0,0.0,0.39557226399331663,0.991812865497076,0.3068528194400547,0.8535117258293617,1.039199005213665,1.0369628048992694,1,常规加密抽检,1
宁夏,2023,11,2023-11,生产,1,0,0,0.2531645569620253,0.5,,,,,0.0,0.0,0.393734335839599,0.9789473684210527,0.3068528194400547,0.8390859258333923,1.0143777417460038,0.9736888644288973,1,常规加密抽检,1
宁夏,2023,1,2023-01,餐饮,1,0,0,0.3333333333333333,0.5,,,,,0.0,0.0,0.39557226399331663,0.991812865497076,0.3068528194400547,0.8535117258293617,1.039199005213665,1.0369628048992694,1,常规加密抽检,1
宁夏,2023,2,2023-02,餐饮,8,0,0,0.091324200913242,0.5,,,,,0.0,0.0,0.3819548872180451,0.8964912280701754,0.0,0.7799694449218254,1.0262375346852322,0.49889548669715544,1,常规加密抽检,1
宁夏,2023,6,2023-06,餐饮,1,0,0,0.0869376222560313,0.5,,,,,0.0,0.0,0.3811194653299917,0.8906432748538011,0.3068528194400547,0.7146597449136491,0.897767227377958,0.8430531036752721,1,常规加密抽检,1
宁夏,2023,7,2023-07,餐饮,5,0,0,0.0623932490504527,0.5,,,,,0.0,0.0,0.3748538011695906,0.8467836257309942,0.0,0.7909143277523359,0.9791222728134034,0.3757090074657793,1,常规加密抽检,1
宁夏,2023,8,2023-08,餐饮,14,0,0,0.0340994266820767,0.5,,,,,0.0,0.0,0.3595655806182122,0.7397660818713451,0.0,0.7508366235940757,0.8862469966780215,0.20707116106651724,1,常规加密抽检,1
宁夏,2023,11,2023-11,餐饮,1,0,0,0.0345307373686104,0.5,,,,,0.0,0.0,0.35998329156223896,0.7426900584795322,0.3068528194400547,0.6811953847825186,0.8218105154961668,0.6918812760032048,1,常规加密抽检,1
宁夏,2023,12,2023-12,餐饮,8,0,0,0.0280806426089736,0.5,,,,,0.0,0.0,0.35505430242272346,0.708187134502924,0.0,0.7231532442843659,0.8408293845442437,0.13574332790921323,1,常规加密抽检,1
宁夏,2024,1,2024-01,餐饮,2,0,0,0.0278310164956724,0.5,,,,,0.0,0.0,0.35480367585630745,0.7064327485380117,0.0,0.7398562999659183,0.8236457811847914,0.1617016195678977,1,常规加密抽检,1
宁夏,2024,2,2024-02,餐饮,5,0,0,0.0254877216496458,0.5,,,,,0.0,0.0,0.3518796992481203,0.6859649122807018,0.0,0.7122205077199587,0.8240456810451127,0.09859022684900072,1,常规加密抽检,1
宁夏,2024,5,2024-05,餐饮,1,0,0,0.0260600926558852,0.5,,,,,0.0,0.0,0.3529657477025898,0.6935672514619883,0.3068528194400547,0.6698035252898458,0.7987720045254678,0.6264086415192922,1,常规加密抽检,1
宁夏,2024,6,2024-06,餐饮,1,0,0,0.0266281754366682,0.5,,,,,0.0,0.0,0.3538011695906433,0.6994152046783626,0.3068528194400547,0.670410315494348,0.8005944976489073,0.6333746164025861,1,常规加密抽检,1
宁夏,2024,7,2024-07,餐饮,3,0,0,0.0257888179124907,0.5,,,,,0.0,0.0,0.3523809523809524,0.6894736842105263,0.0,0.7234599344138982,0.8257268864951092,0.11995682303771531,1,常规加密抽检,1
宁夏,2024,8,2024-08,餐饮,4,0,0,0.0244273786430333,0.5,,,,,0.0,0.0,0.3509607351712615,0.6795321637426901,0.0,0.71321737458229,0.8188365588963104,0.09250587851053206,1,常规加密抽检,1
宁夏,2024,9,2024-09,餐饮,23,0,0,0.0161314291209669,0.5,,,,,0.0,0.0,0.3362573099415204,0.5766081871345029,0.0,0.7076396910330555,0.7562876342291996,-0.01692731723548646,1,常规加密抽检,1
宁夏,2024,10,2024-10,餐饮,4,0,0,0.0158752211588051,0.5,,,,,0.0,0.0,0.335672514619883,0.572514619883041,0.0,0.6587083986357357,0.7539259944527209,-0.058864936663754704,1,常规加密抽检,1
宁夏,2024,11,2024-11,餐饮,1,0,0,0.0164091292085009,0.5,,,,,0.0,0.0,0.3370091896407686,0.5818713450292398,0.3068528194400547,0.6254989818186522,0.7552136402153661,0.5274157643550883,1,常规加密抽检,1
宁夏,2024,12,2024-12,餐饮,4,0,0,0.0161304367211364,0.5,,,,,0.0,0.0,0.3361737677527151,0.5760233918128655,0.0,0.660321830677615,0.7568545541969117,-0.05298281051782532,1,常规加密抽检,1
安徽,2024,1,2024-01,其他,1,1,1,0.6666666666666666,0.6666666666666666,0.0070459999999999,0.0070459999999999,14.902072097644057,1.0,61230000.0,0.9952841543994796,0.9787802840434419,0.991812865497076,0.3068528194400547,4.222839634640692,4.838206950140509,5.113857515696066,2,重点专项抽检,2
安徽,2023,1,2023-01,流通,94,0,0,0.0208333333333333,0.5,,,,,0.0,0.0,0.33224728487886385,0.5485380116959064,0.0,0.6988040200332588,0.7458905226302317,-0.023649440049825513,1,常规加密抽检,1
安徽,2023,2,2023-02,流通,61,0,0,0.0128036769533814,0.5,,,,,0.0,0.0,0.31027568922305765,0.39473684210526316,0.0,0.6023265432153743,0.61262619737948,-0.3514768066495342,1,常规加密抽检,1
安徽,2023,3,2023-03,流通,71,1,1,0.0227193734504251,0.6666666666666666,0.0016795999999999,0.0016795999999999,62.514884496308646,1.0,61210000.0,0.9802168087036998,0.8800334168755223,0.43625730994152045,0.0,0.9372019135242547,1.433966361730333,1.6453869415675542,2,重点专项抽检,2
安徽,2023,4,2023-04,流通,125,3,1,0.0203194830590821,0.4957983193277311,0.00104,0.00104,100.96153846153848,1.0,61210000.0,0.9680501460564752,0.860735171261487,0.34093567251461987,0.0,0.7784036809706402,1.0331126732767015,1.3877622699105847,2,重点专项抽检,2
安徽,2023,5,2023-05,流通,81,0,0,0.0162709736481488,0.49587136027814,,,,,0.0,0.0,0.294235588972431,0.2824561403508772,0.0,0.594750245733093,0.5704913682754849,-0.4694654041525983,0,维持/不加码,0
安徽,2023,6,2023-06,流通,118,0,0,0.0145032205829114,0.4959455513376311,,,,,0.0,0.0,0.28830409356725145,0.2409356725146199,0.0,0.6073823290408502,0.579481965286481,-0.46228198622556416,0,维持/不加码,0
安徽,2023,7,2023-07,流通,109,0,0,0.0118499013959355,0.496020820062632,,,,,0.0,0.0,0.2808688387635756,0.18888888888888888,0.0,0.5836871438144163,0.5340680934592039,-0.5511339478146354,0,维持/不加码,0
安徽,2023,8,2023-08,流通,146,0,0,0.0137480955384659,0.4960970890173731,,,,,0.0,0.0,0.28003341687552213,0.18304093567251462,0.0,0.6099440686837864,0.5764001164340492,-0.4939158904675491,0,维持/不加码,0
安徽,2023,9,2023-09,流通,104,0,0,0.0119404902269185,0.496174276031777,,,,,0.0,0.0,0.27593984962406015,0.1543859649122807,0.0,0.5546356714217257,0.5085689084259578,-0.5988800254368226,0,维持/不加码,0
安徽,2023,10,2023-10,流通,143,2,0,0.0111824997700778,0.3524863282471552,,,,,0.0,0.0,0.2731829573934837,0.13508771929824562,0.0,0.6606514475395849,0.6491718294367409,-0.49658470363603285,0,维持/不加码,0
安徽,2023,11,2023-11,流通,229,2,2,0.010697109820437,0.5037583671496864,0.0011063,0.0011144899999999,94.91738666000424,1.0,61210000.0,0.9699628523227836,0.827234753550543,0.10175438596491228,0.0,1.1733810737540218,1.5080610499101288,1.8946250070346842,2,重点专项抽检,2
安徽,2023,12,2023-12,流通,261,13,1,0.0116923422292578,0.2435425773948249,0.0009984,0.0009984,105.16826923076924,1.0,61210000.0,0.9667189021421616,0.824310776942356,0.08947368421052632,0.0,1.0986106765271137,1.4581589193889601,1.7053045908898268,2,重点专项抽检,2
安徽,2024,1,2024-01,流通,103,0,0,0.0115730131761495,0.244802238774458,,,,,0.0,0.0,0.26608187134502925,0.08538011695906433,0.0,0.6279354780023301,0.6040026154572695,-0.5636513886374263,0,维持/不加码,0
安徽,2024,2,2024-02,流通,78,0,0,0.0109241438689201,0.2461148984744877,,,,,0.0,0.0,0.2654135338345865,0.08070175438596491,0.0,0.5955957554503618,0.5772033164489773,-0.5887875901406534,0,维持/不加码,0
安徽,2024,3,2024-03,流通,97,0,0,0.0101739027033409,0.2474821354494978,,,,,0.0,0.0,0.2642439431913116,0.07251461988304093,0.0,0.6150657051594285,0.590329367544932,-0.5841056732423372,0,维持/不加码,0
安徽,2024,4,2024-04,流通,77,0,0,0.0096326839262006,0.248905513126259,,,,,0.0,0.0,0.2631578947368421,0.06491228070175438,0.0,0.5874896902650985,0.5680322250058029,-0.6085459555464753,0,维持/不加码,0
安徽,2024,5,2024-05,流通,81,1,1,0.0098288512533834,0.2921391321486017,0.0045759999999999,0.0045759999999999,22.9458041958042,1.0,61230000.0,0.9927386695582898,0.8428571428571429,0.06608187134502924,0.0,0.8205721244897539,1.2181521981502765,1.2993938646802914,2,重点专项抽检,2
安徽,2024,6,2024-06,流通,92,0,0,0.0092152475976616,0.2933507231395655,,,,,0.0,0.0,0.26223893065998327,0.05847953216374269,0.0,0.5815750353651986,0.5427505452855875,-0.6168686203648025,0,维持/不加码,0
安徽,2024,7,2024-07,流通,164,4,1,0.0089046571233152,0.2858629164459413,0.005278,0.005278,19.89389920424403,1.0,61230000.0,0.993704462277138,0.8425229741019215,0.049707602339181284,0.0,0.9473042296969646,1.088299258962787,1.4001588628256112,2,重点专项抽检,2
