序号,省份,年份,月份,年月,供应链环节,产品分类,产品名称,AFB1浓度_μg_kg_food,消费量_g_day,消费量_kg_day,消费量匹配方式,消费量匹配置信度,是否建议人工复核_消费量,消费量复核原因,体重_kg_bw,EDI_μg_kg_bw_day,MOE_low_bmdl,MOE_sensitive_bmdl,MOE_default_bmdl,MOE_high_bmdl,MOE_upper_bmdl,MOE_cutoff,是否低于MOE阈值,MOE风险等级,MOE风险惩罚项
344,广西,2023,12,2023-12,生产,花生油/油脂,花生油,74.9,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0017227000000000002,29.024206187960758,38.3119521681082,60.95083299471759,91.71649155395599,109.71149939049165,3160.0,True,低于阈值/需关注,0.9807117617105324
13,广西,2023,12,2023-12,生产,花生油/油脂,纯花生油,108.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.002484,20.128824476650564,26.570048309178745,42.27053140096618,63.607085346215776,76.08695652173913,3160.0,True,低于阈值/需关注,0.9866232495566563
14,广西,2023,12,2023-12,生产,花生油/油脂,花生油,86.8,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0019963999999999997,25.04508114606292,33.059507112803054,52.59467040673212,79.14245642155882,94.67040673211783,3160.0,True,低于阈值/需关注,0.983356116959895
15,广西,2023,12,2023-12,生产,花生油/油脂,散装花生油,120.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00276,18.115942028985508,23.91304347826087,38.04347826086956,57.2463768115942,68.47826086956522,3160.0,True,低于阈值/需关注,0.9879609246009906
16,广西,2023,12,2023-12,生产,花生油/油脂,花生油,119.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0027370000000000003,18.26817683595177,24.11399342345634,38.363171355498714,57.7274388016076,69.05370843989769,3160.0,True,低于阈值/需关注,0.9878597559001586
17,广西,2023,12,2023-12,生产,花生油/油脂,花生油,94.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0021642999999999996,23.102157741533063,30.494848218823645,48.51453125721943,73.00281846324448,87.32615626299499,3160.0,True,低于阈值/需关注,0.9846473002350571
18,广西,2023,12,2023-12,生产,花生油/油脂,自榨花生油,60.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0013823,36.171598061202346,47.7465094407871,75.96035592852492,114.30224987339942,136.72864067134486,3160.0,True,低于阈值/需关注,0.9759619126808464
19,广西,2023,12,2023-12,生产,花生油/油脂,花生油,84.8,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0019504,25.635767022149306,33.83921246923708,53.835110746513536,81.0090237899918,96.90319934372437,3160.0,True,低于阈值/需关注,0.9829635725485716
232,不详,2023,12,2023-12,流通,花生油/油脂,花生油,30.9,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00109695,45.580928939331784,60.166826199917956,95.71995077259675,144.03573544828845,172.29591139067415,3160.0,True,低于阈值/需关注,0.9697088763377858
233,不详,2023,12,2023-12,流通,花生油/油脂,花生油,38.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0013703,36.48836021309202,48.16463548128147,76.62555644749324,115.30321827337079,137.92600160548784,3160.0,True,低于阈值/需关注,0.9757514061875021
220,广东,2023,12,2023-12,流通,花生油/油脂,花生油,33.8,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0014364999999999998,34.80682213713889,45.94500522102333,73.09432648799165,109.98955795335887,131.56978767838498,3160.0,True,低于阈值/需关注,0.9768688840227875
28,广东,2023,12,2023-12,流通,花生油/油脂,花生油,49.1,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0020867499999999996,23.96070444471068,31.628129867018096,50.31747933389242,75.71582604528575,90.57146280100636,3160.0,True,低于阈值/需关注,0.9840767470462365
61,贵州,2023,12,2023-12,流通,花生油/油脂,鹦鹉森林牌花生油,4.6,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,9.276666666666665e-05,538.9867049946102,711.4624505928855,1131.8720804886814,1703.1979877829683,2037.3697448796265,3160.0,True,低于阈值/需关注,0.6418126327567464
56,不详,2023,12,2023-12,生产,花生油/油脂,花生油,72.7,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00258085,19.37346223143538,25.572970145494704,40.684270686014294,61.220140651335804,73.23168723482574,3160.0,True,低于阈值/需关注,0.9871252307955651
58,不详,2023,12,2023-12,生产,花生油/油脂,花生油,29.2,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0010366,48.234613158402475,63.669689369091266,101.29268763264518,152.42137758055182,182.32683773876136,3160.0,True,低于阈值/需关注,0.9679453520149858
60,不详,2023,12,2023-12,生产,花生油/油脂,花生油,37.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0013418999999999998,37.26060064088234,49.18399284596469,78.2472613458529,117.74349802518819,140.84507042253523,3160.0,True,低于阈值/需关注,0.9752382084348566
253,广东,2023,12,2023-12,流通,花生油/油脂,花生油,40.7,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00172975,28.905911258852438,38.15580286168522,60.70241364359011,91.3426795779737,109.26434455846221,3160.0,True,低于阈值/需关注,0.9807903754292436
44,山东,2024,1,2024-01,流通,花生油/油脂,压榨花生油,23.4,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0018212999999999999,27.45291824520947,36.2378520836765,57.65112831493988,86.75122165486192,103.77203096689179,3160.0,True,低于阈值/需关注,0.9817559720522342
59,广东,2024,1,2024-01,生产,花生油/油脂,花生油,70.3,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0029877499999999995,16.7350012551251,22.090201656765128,35.1435026357627,52.882603966195305,63.258304744372865,3160.0,True,低于阈值/需关注,0.9888786384064042
164,广东,2024,1,2024-01,餐饮,花生油/油脂,花生油,37.8,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0016064999999999999,31.123560535325247,41.08309990662932,65.35947712418302,98.35045129162778,117.64705882352942,3160.0,True,低于阈值/需关注,0.9793166211632333
129,广东,2024,2,2024-02,生产,花生油/油脂,花生油,57.1,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0024267499999999997,20.603688060162774,27.19686823941486,43.26774492634182,65.10765427011437,77.88194086741528,3160.0,True,低于阈值/需关注,0.9863076756562209
64,广东,2024,2,2024-02,生产,花生油/油脂,花生油,47.9,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00203575,24.56097261451554,32.42048385116051,51.57804249048262,77.6126734618691,92.84047648286874,3160.0,True,低于阈值/需关注,0.9836778346549107
11,广西,2024,2,2024-02,生产,花生油/油脂,散装花生油,26.2,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006026,82.97378028542981,109.52538997676734,174.2449385994026,262.19714570195816,313.64088947892463,3160.0,True,低于阈值/需关注,0.9448591966457586
12,广西,2024,2,2024-02,生产,花生油/油脂,散装花生油,41.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0009568000000000001,52.25752508361204,68.9799331103679,109.74080267558527,165.13377926421404,197.5334448160535,3160.0,True,低于阈值/需关注,0.965271897887473
41,广西,2024,3,2024-03,生产,花生油/油脂,花生油,28.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006578,76.01094557616297,100.33444816053512,159.6229857099422,240.19458802067496,287.321374277896,3160.0,True,低于阈值/需关注,0.9494863969272334
28,广西,2024,3,2024-03,生产,花生油/油脂,花生油,38.9,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0008946999999999999,55.88465407399129,73.76774337766851,117.3577735553817,176.59550687381247,211.24399239968707,3160.0,True,低于阈值/需关注,0.9628614640647526
90,广西,2024,4,2024-04,生产,花生油/油脂,花生油,46.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0010603,47.15646515137226,62.24653399981138,99.02857681788174,149.01442987833633,178.25143827218713,3160.0,True,低于阈值/需关注,0.9686618427791512
91,湖南,2024,4,2024-04,生产,花生油/油脂,花生油,27.7,2.13,0.00213,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00098335,50.846595820409824,67.11750648294097,106.77785122286062,160.67524279249503,192.20013220114913,3160.0,True,低于阈值/需关注,0.9662095407522593
51,广西,2024,4,2024-04,其他,花生油/油脂,花生油,54.8,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0012603999999999998,39.66994604887338,52.364328784512864,83.30688670263409,125.35702951443987,149.95239606474138,3160.0,True,低于阈值/需关注,0.9736370611700526
52,广东,2024,4,2024-04,生产,花生油/油脂,花生油,32.1,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00136425,36.65017408832692,48.37822979659153,76.96536558548652,115.81455011911306,138.53765805387576,3160.0,True,低于阈值/需关注,0.9756438716501625
7,不详,2024,5,2024-05,餐饮,花生油/油脂,花生油,64.7,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00229685,21.768944423884886,28.735006639528052,45.71478329015826,68.78986437947624,82.28660992228487,3160.0,True,低于阈值/需关注,0.9855332964271651
36,广西,2024,5,2024-05,生产,花生油/油脂,花生油,34.2,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007866,63.56470887363336,83.90541571319604,133.48588863463004,200.8644800406814,240.27459954233407,3160.0,True,低于阈值/需关注,0.9577576301789146
37,广西,2024,5,2024-05,生产,花生油/油脂,花生油,50.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0011638,42.96270836913559,56.710775047258984,90.22168757518473,135.76215844646848,162.39903763533255,3160.0,True,低于阈值/需关注,0.9714488330458276
119,广西,2024,5,2024-05,生产,花生油/油脂,花生油,27.5,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006324999999999999,79.0513833992095,104.34782608695654,166.00790513833994,249.802371541502,298.8142292490119,3160.0,True,低于阈值/需关注,0.9474658528043228
120,广西,2024,5,2024-05,生产,花生油/油脂,花生油,66.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0015179999999999998,32.93807641633729,43.478260869565226,69.16996047430831,104.08432147562584,124.50592885375495,3160.0,True,低于阈值/需关注,0.9781107720018011
112,广西,2024,5,2024-05,生产,花生油/油脂,花生油,81.4,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0018722,26.70654844567888,35.252643948296125,56.083751735925645,84.39269308834525,100.95075312466616,3160.0,True,低于阈值/需关注,0.9822519772987578
8,海南,2024,5,2024-05,生产,花生油/油脂,噜吽花生油小磨浓香型,59.0,1.83,0.00183,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0017994999999999999,27.78549597110309,36.67685468185608,58.349541539316476,87.80216726868575,105.02917477076967,3160.0,True,低于阈值/需关注,0.9815349552090771
61,不详,2024,5,2024-05,流通,花生油/油脂,花生油,27.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0009869,50.6636943965954,66.87607660350594,106.39375823285035,160.09727429324147,191.50876481913062,3160.0,True,低于阈值/需关注,0.9663310891668195
48,广西,2024,5,2024-05,生产,花生油/油脂,花生油,29.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006808000000000001,73.44300822561692,96.94477085781433,154.23031727379552,232.07990599294945,277.6145710928319,3160.0,True,低于阈值/需关注,0.9511929375715836
22,四川,2024,5,2024-05,流通,花生油/油脂,花生油,122.0,2.21,0.00221,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0044936666666666675,11.126771011052591,14.68733773458942,23.36621912321044,35.16059639492619,42.05919442177879,3160.0,True,低于阈值/需关注,0.9926056268597435
11,广西,2024,5,2024-05,流通,花生油/油脂,花生油,31.4,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007221999999999999,69.23289947382997,91.38742730545557,145.38908889504293,218.77596233730273,261.7003600110773,3160.0,True,低于阈值/需关注,0.9539907946534675
37,广西,2024,5,2024-05,生产,花生油/油脂,花生油,61.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0014168,35.29079616036138,46.58385093167702,74.11067193675889,111.51891586674196,133.399209486166,3160.0,True,低于阈值/需关注,0.9765472557162155
38,广西,2024,5,2024-05,生产,花生油/油脂,花生油,445.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.010235,4.885197850512946,6.44846116267709,10.258915486077186,15.43722520762091,18.466047874938937,3160.0,True,低于阈值/需关注,0.9967535077575705
6,广西,2024,5,2024-05,生产,花生油/油脂,花生油,83.4,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0019182,26.06610363882807,34.407256803253055,54.738817641538944,82.3688874986967,98.5298717547701,3160.0,True,低于阈值/需关注,0.9826775893539434
22,广西,2024,6,2024-06,生产,花生油/油脂,花生油,41.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0009452999999999999,52.893261398497835,69.81910504601714,111.07584893684545,167.14270601925315,199.93652808632183,3160.0,True,低于阈值/需关注,0.9648494148934034
1,江苏,2024,6,2024-06,流通,花生油/油脂,花生油,53.9,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.004761166666666666,10.501627752301609,13.862148633038123,22.053418279833377,33.185143697273084,39.69615290370008,3160.0,True,低于阈值/需关注,0.9930210701646097
14,河北,2024,6,2024-06,生产,花生油/油脂,花生油,40.3,2.2,0.0022,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0014776666666666666,33.83713061132416,44.665012406947895,71.05797428378074,106.92533273178435,127.90435371080532,3160.0,True,低于阈值/需关注,0.9775132992772846
2,江苏,2024,6,2024-06,流通,花生油/油脂,花生油,53.7,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0047435,10.540739959945189,13.913776747127647,22.13555391588489,33.30873827342679,39.84399704859281,3160.0,True,低于阈值/需关注,0.99299507787472
82,广西,2024,6,2024-06,生产,花生油/油脂,花生油,64.7,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0014881,33.59989248034407,44.351858074054164,70.55977420872253,106.17566023788724,127.00759357570055,3160.0,True,低于阈值/需关注,0.9776709575288853
293,广西,2024,6,2024-06,流通,花生油/油脂,花生油,26.5,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006095,82.03445447087778,108.28547990155866,172.2723543888433,259.22887612797376,310.09023789991795,3160.0,True,低于阈值/需关注,0.9454834321554293
294,广西,2024,6,2024-06,流通,花生油/油脂,花生油,33.2,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007636,65.47930853850184,86.43268727082243,137.50654793085383,206.91461498166578,247.51178627553693,3160.0,True,低于阈值/需关注,0.9564852696421349
295,广西,2024,6,2024-06,流通,花生油/油脂,花生油,80.9,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0018607,26.87160745955823,35.47052184661686,56.43037566507228,84.91427957220401,101.5746761971301,3160.0,True,低于阈值/需关注,0.9821422861819391
296,广西,2024,6,2024-06,流通,花生油/油脂,花生油,42.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0009683,51.63688939378292,68.16069399979345,108.43746772694413,163.17257048435403,195.18744190849944,3160.0,True,低于阈值/需关注,0.9656843456560302
297,广西,2024,6,2024-06,流通,花生油/油脂,花生油,25.9,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0005956999999999999,83.93486654356221,110.79402383750212,176.26321974148064,265.2341782776566,317.27379553466517,3160.0,True,低于阈值/需关注,0.94422050008181
299,广西,2024,6,2024-06,流通,花生油/油脂,花生油,69.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.001587,31.5059861373661,41.587901701323254,66.1625708884688,99.55891619407687,119.09262759924385,3160.0,True,低于阈值/需关注,0.9790624775669402
300,广西,2024,6,2024-06,流通,花生油/油脂,散装花生油,32.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.000736,67.93478260869566,89.67391304347827,142.66304347826087,214.67391304347825,256.79347826086956,3160.0,True,低于阈值/需关注,0.9548534672537149
302,广西,2024,6,2024-06,流通,花生油/油脂,散装花生油,6.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00014029999999999997,356.3791874554527,470.4205274411976,748.3962936564506,1126.1582323592304,1347.113328581611,3160.0,True,低于阈值/需关注,0.7631657298555536
303,广西,2024,6,2024-06,流通,花生油/油脂,花生油,32.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.000736,67.93478260869566,89.67391304347827,142.66304347826087,214.67391304347825,256.79347826086956,3160.0,True,低于阈值/需关注,0.9548534672537149
305,广西,2024,6,2024-06,生产,花生油/油脂,花生油,95.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0021988,22.7396761870111,30.016372566854653,47.753319992723306,71.85737675095507,85.95597598690195,3160.0,True,低于阈值/需关注,0.9848881898757205
23,山东,2024,6,2024-06,生产,花生油/油脂,花生油,60.2,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.004685566666666667,10.671067889333912,14.085809613920764,22.409242567601215,33.72057453029516,40.33663662168219,3160.0,True,低于阈值/需关注,0.9929084675418983
81,广西,2024,6,2024-06,生产,花生油/油脂,花生油,34.5,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007935,63.0119722747322,83.17580340264651,132.3251417769376,199.11783238815374,238.1852551984877,3160.0,True,低于阈值/需关注,0.9581249551338805
82,广西,2024,6,2024-06,生产,花生油/油脂,花生油,44.7,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0010280999999999999,48.63340142009533,64.19608987452584,102.13014298220018,153.68154848750123,183.83425736796033,3160.0,True,低于阈值/需关注,0.9676803344993038
83,广西,2024,6,2024-06,生产,花生油/油脂,花生油,27.5,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006324999999999999,79.0513833992095,104.34782608695654,166.00790513833994,249.802371541502,298.8142292490119,3160.0,True,低于阈值/需关注,0.9474658528043228
126,广东,2024,7,2024-07,生产,花生油/油脂,花生油,61.4,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0026095,19.160758766047138,25.292201571182222,40.237593408698984,60.547997700708954,72.42766813565818,3160.0,True,低于阈值/需关注,0.9872665843643358
75,广西,2024,7,2024-07,生产,花生油/油脂,花生油,60.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0013823,36.171598061202346,47.7465094407871,75.96035592852492,114.30224987339942,136.72864067134486,3160.0,True,低于阈值/需关注,0.9759619126808464
76,广西,2024,7,2024-07,生产,花生油/油脂,花生油,84.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.001932,25.879917184265015,34.161490683229815,54.34782608695652,81.78053830227744,97.82608695652175,3160.0,True,低于阈值/需关注,0.9828013208585581
44,广西,2024,8,2024-08,生产,花生油/油脂,花生油,37.5,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0008625,57.971014492753625,76.52173913043478,121.73913043478261,183.18840579710147,219.1304347826087,3160.0,True,低于阈值/需关注,0.9614749587231701
228,广西,2024,8,2024-08,生产,花生油/油脂,花生油,29.5,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006785,73.69196757553428,97.27339719970524,154.75313190862195,232.8666175386883,278.55563743551954,3160.0,True,低于阈值/需关注,0.9510274899023348
129,广东,2024,8,2024-08,生产,花生油/油脂,花生油,36.4,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0015469999999999998,32.32062055591468,42.66321913380738,67.87330316742083,102.13316095669039,122.17194570135749,3160.0,True,低于阈值/需关注,0.9785211065925883
130,广东,2024,8,2024-08,生产,花生油/油脂,花生油,56.4,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0023969999999999994,20.859407592824372,27.53441802252817,43.80475594493117,65.915727993325,78.84856070087612,3160.0,True,低于阈值/需关注,0.9861377354604649
131,广东,2024,8,2024-08,生产,花生油/油脂,花生油,62.7,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00266475,18.76348625574632,24.76780185758514,39.403321137067266,59.292616568158365,70.92597804672108,3160.0,True,低于阈值/需关注,0.9875305945768774
132,广东,2024,8,2024-08,生产,花生油/油脂,花生油,43.9,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0018657499999999998,26.79887444727322,35.374514270400645,56.277636339273755,84.68444325338336,101.29974541069276,3160.0,True,低于阈值/需关注,0.9821906214116223
1,黑龙江,2024,8,2024-08,流通,花生油/油脂,花生油,44.9,1.33,0.00133,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0009952833333333334,50.236950951990224,66.31277525662709,105.49759699917945,158.7487650082891,189.89567459852302,3160.0,True,低于阈值/需关注,0.9666146844939306
177,广西,2024,8,2024-08,生产,花生油/油脂,花生油,31.3,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007199,69.45409084595083,91.6793999166551,145.85359077649673,219.4749270732046,262.53646339769415,3160.0,True,低于阈值/需关注,0.9538438003871845
178,广西,2024,8,2024-08,生产,花生油/油脂,花生油,47.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.001081,46.25346901017577,61.05457909343201,97.1322849213691,146.16096207215543,174.8381128584644,3160.0,True,低于阈值/需关注,0.9692619351514654
152,广东,2024,9,2024-09,生产,花生油/油脂,花生油,36.7,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00155975,32.05641929796442,42.314473473313036,67.31848052572528,101.29828498156756,121.17326494630551,3160.0,True,低于阈值/需关注,0.978696683377935
154,广西,2024,9,2024-09,生产,花生油/油脂,散装花生油,41.7,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0009591,52.13220727765614,68.81451360650611,109.47763528307789,164.7377749973934,197.0597435095402,3160.0,True,低于阈值/需关注,0.9653551787078868
155,广西,2024,9,2024-09,生产,花生油/油脂,散装花生油,25.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0005888,84.91847826086958,112.09239130434783,178.3288043478261,268.3423913043478,320.99184782608694,3160.0,True,低于阈值/需关注,0.9435668340671437
156,广西,2024,9,2024-09,生产,花生油/油脂,散装花生油,68.6,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0015777999999999999,31.689694511344914,41.83039675497529,66.54835847382432,100.13943465584993,119.78704525288377,3160.0,True,低于阈值/需关注,0.9789403928880303
155,广西,2024,9,2024-09,生产,花生油/油脂,花生油,30.9,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007107,70.35317292809906,92.86618826509076,147.74166314900802,222.31602645279304,265.9349936682144,3160.0,True,低于阈值/需关注,0.9532463091300607
156,广西,2024,9,2024-09,生产,花生油/油脂,花生油,68.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0015662999999999999,31.92236480878504,42.13752154759625,67.03696609844857,100.87467279576072,120.66653897720744,3160.0,True,低于阈值/需关注,0.97878577022201
157,广西,2024,9,2024-09,生产,花生油/油脂,花生油,34.1,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0007843,63.75111564452378,84.15147265077138,133.87734285349993,201.45352543669514,240.97921713629987,3160.0,True,低于阈值/需关注,0.9576337522615506
163,广西,2024,9,2024-09,生产,花生油/油脂,花生油,27.9,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0006416999999999999,77.91803023219575,102.85179990649839,163.62786348761105,246.22097553373854,294.5301542776999,3160.0,True,低于阈值/需关注,0.9482190305418952
